folder,image,image_path,pedestrian_pixels,risk_level
DAVID-sim/m1596437/Labels/Video_025,v025_0337.png,DAVID-sim/m1596437/Labels/Video_025/v025_0337.png,5824,High
DAVID-sim/m1596437/Labels/Video_025,v025_0312.png,DAVID-sim/m1596437/Labels/Video_025/v025_0312.png,1775,Medium
DAVID-sim/m1596437/Labels/Video_025,v025_0406.png,DAVID-sim/m1596437/Labels/Video_025/v025_0406.png,5828,High
DAVID-sim/m1596437/Labels/Video_025,v025_0314.png,DAVID-sim/m1596437/Labels/Video_025/v025_0314.png,2038,Medium
DAVID-sim/m1596437/Labels/Video_025,v025_0389.png,DAVID-sim/m1596437/Labels/Video_025/v025_0389.png,5639,High
DAVID-sim/m1596437/Labels/Video_025,v025_0242.png,DAVID-sim/m1596437/Labels/Video_025/v025_0242.png,405,Low
DAVID-sim/m1596437/Labels/Video_025,v025_0336.png,DAVID-sim/m1596437/Labels/Video_025/v025_0336.png,5830,High
DAVID-sim/m1596437/Labels/Video_025,v025_0164.png,DAVID-sim/m1596437/Labels/Video_025/v025_0164.png,983,Low
DAVID-sim/m1596437/Labels/Video_025,v025_0367.png,DAVID-sim/m1596437/Labels/Video_025/v025_0367.png,5702,High
DAVID-sim/m1596437/Labels/Video_025,v025_0011.png,DAVID-sim/m1596437/Labels/Video_025/v025_0011.png,75,Low
DAVID-sim/m1596437/Labels/Video_025,v025_0209.png,DAVID-sim/m1596437/Labels/Video_025/v025_0209.png,1674,Medium
DAVID-sim/m1596437/Labels/Video_025,v025_0211.png,DAVID-sim/m1596437/Labels/Video_025/v025_0211.png,1409,Medium
DAVID-sim/m1596437/Labels/Video_025,v025_0115.png,DAVID-sim/m1596437/Labels/Video_025/v025_0115.png,309,Low
DAVID-sim/m1596437/Labels/Video_025,v025_0036.png,DAVID-sim/m1596437/Labels/Video_025/v025_0036.png,107,Low
DAVID-sim/m1596437/Labels/Video_025,v025_0403.png,DAVID-sim/m1596437/Labels/Video_025/v025_0403.png,5641,High
DAVID-sim/m1596437/Labels/Video_025,v025_0173.png,DAVID-sim/m1596437/Labels/Video_025/v025_0173.png,96,Low
DAVID-sim/m1596437/Labels/Video_025,v025_0354.png,DAVID-sim/m1596437/Labels/Video_025/v025_0354.png,5722,High
DAVID-sim/m1596437/Labels/Video_025,v025_0111.png,DAVID-sim/m1596437/Labels/Video_025/v025_0111.png,248,Low
DAVID-sim/m1596437/Labels/Video_025,v025_0175.png,DAVID-sim/m1596437/Labels/Video_025/v025_0175.png,97,Low
DAVID-sim/m1596437/Labels/Video_025,v025_0008.png,DAVID-sim/m1596437/Labels/Video_025/v025_0008.png,850,Low
DAVID-sim/m1596437/Labels/Video_025,v025_0101.png,DAVID-sim/m1596437/Labels/Video_025/v025_0101.png,184,Low
DAVID-sim/m1596437/Labels/Video_025,v025_0047.png,DAVID-sim/m1596437/Labels/Video_025/v025_0047.png,198,Low
DAVID-sim/m1596437/Labels/Video_025,v025_0049.png,DAVID-sim/m1596437/Labels/Video_025/v025_0049.png,280,Low
DAVID-sim/m1596437/Labels/Video_025,v025_0150.png,DAVID-sim/m1596437/Labels/Video_025/v025_0150.png,1295,Medium
DAVID-sim/m1596437/Labels/Video_025,v025_0347.png,DAVID-sim/m1596437/Labels/Video_025/v025_0347.png,5734,High
DAVID-sim/m1596437/Labels/Video_025,v025_0129.png,DAVID-sim/m1596437/Labels/Video_025/v025_0129.png,260,Low
DAVID-sim/m1596437/Labels/Video_025,v025_0343.png,DAVID-sim/m1596437/Labels/Video_025/v025_0343.png,5719,High
DAVID-sim/m1596437/Labels/Video_025,v025_0093.png,DAVID-sim/m1596437/Labels/Video_025/v025_0093.png,22,Low
DAVID-sim/m1596437/Labels/Video_025,v025_0431.png,DAVID-sim/m1596437/Labels/Video_025/v025_0431.png,5908,High
DAVID-sim/m1596437/Labels/Video_025,v025_0162.png,DAVID-sim/m1596437/Labels/Video_025/v025_0162.png,966,Low
DAVID-sim/m1596437/Labels/Video_025,v025_0411.png,DAVID-sim/m1596437/Labels/Video_025/v025_0411.png,6049,High
DAVID-sim/m1596437/Labels/Video_025,v025_0351.png,DAVID-sim/m1596437/Labels/Video_025/v025_0351.png,5750,High
DAVID-sim/m1596437/Labels/Video_025,v025_0346.png,DAVID-sim/m1596437/Labels/Video_025/v025_0346.png,5749,High
DAVID-sim/m1596437/Labels/Video_025,v025_0053.png,DAVID-sim/m1596437/Labels/Video_025/v025_0053.png,340,Low
DAVID-sim/m1596437/Labels/Video_025,v025_0216.png,DAVID-sim/m1596437/Labels/Video_025/v025_0216.png,817,Low
DAVID-sim/m1596437/Labels/Video_025,v025_0426.png,DAVID-sim/m1596437/Labels/Video_025/v025_0426.png,5932,High
DAVID-sim/m1596437/Labels/Video_025,v025_0436.png,DAVID-sim/m1596437/Labels/Video_025/v025_0436.png,5943,High
DAVID-sim/m1596437/Labels/Video_025,v025_0041.png,DAVID-sim/m1596437/Labels/Video_025/v025_0041.png,139,Low
DAVID-sim/m1596437/Labels/Video_025,v025_0043.png,DAVID-sim/m1596437/Labels/Video_025/v025_0043.png,119,Low
DAVID-sim/m1596437/Labels/Video_025,v025_0365.png,DAVID-sim/m1596437/Labels/Video_025/v025_0365.png,5719,High
DAVID-sim/m1596437/Labels/Video_025,v025_0427.png,DAVID-sim/m1596437/Labels/Video_025/v025_0427.png,5912,High
DAVID-sim/m1596437/Labels/Video_025,v025_0264.png,DAVID-sim/m1596437/Labels/Video_025/v025_0264.png,473,Low
DAVID-sim/m1596437/Labels/Video_025,v025_0131.png,DAVID-sim/m1596437/Labels/Video_025/v025_0131.png,285,Low
DAVID-sim/m1596437/Labels/Video_025,v025_0014.png,DAVID-sim/m1596437/Labels/Video_025/v025_0014.png,40,Low
DAVID-sim/m1596437/Labels/Video_025,v025_0281.png,DAVID-sim/m1596437/Labels/Video_025/v025_0281.png,523,Low
DAVID-sim/m1596437/Labels/Video_025,v025_0168.png,DAVID-sim/m1596437/Labels/Video_025/v025_0168.png,1226,Medium
DAVID-sim/m1596437/Labels/Video_025,v025_0144.png,DAVID-sim/m1596437/Labels/Video_025/v025_0144.png,664,Low
DAVID-sim/m1596437/Labels/Video_025,v025_0290.png,DAVID-sim/m1596437/Labels/Video_025/v025_0290.png,612,Low
DAVID-sim/m1596437/Labels/Video_025,v025_0215.png,DAVID-sim/m1596437/Labels/Video_025/v025_0215.png,854,Low
DAVID-sim/m1596437/Labels/Video_025,v025_0433.png,DAVID-sim/m1596437/Labels/Video_025/v025_0433.png,5919,High
DAVID-sim/m1596437/Labels/Video_025,v025_0286.png,DAVID-sim/m1596437/Labels/Video_025/v025_0286.png,617,Low
DAVID-sim/m1596437/Labels/Video_025,v025_0349.png,DAVID-sim/m1596437/Labels/Video_025/v025_0349.png,5744,High
DAVID-sim/m1596437/Labels/Video_025,v025_0174.png,DAVID-sim/m1596437/Labels/Video_025/v025_0174.png,88,Low
DAVID-sim/m1596437/Labels/Video_025,v025_0071.png,DAVID-sim/m1596437/Labels/Video_025/v025_0071.png,59,Low
DAVID-sim/m1596437/Labels/Video_025,v025_0315.png,DAVID-sim/m1596437/Labels/Video_025/v025_0315.png,2247,Medium
DAVID-sim/m1596437/Labels/Video_025,v025_0021.png,DAVID-sim/m1596437/Labels/Video_025/v025_0021.png,49,Low
DAVID-sim/m1596437/Labels/Video_025,v025_0334.png,DAVID-sim/m1596437/Labels/Video_025/v025_0334.png,5846,High
DAVID-sim/m1596437/Labels/Video_025,v025_0176.png,DAVID-sim/m1596437/Labels/Video_025/v025_0176.png,125,Low
DAVID-sim/m1596437/Labels/Video_025,v025_0197.png,DAVID-sim/m1596437/Labels/Video_025/v025_0197.png,602,Low
DAVID-sim/m1596437/Labels/Video_025,v025_0269.png,DAVID-sim/m1596437/Labels/Video_025/v025_0269.png,503,Low
DAVID-sim/m1596437/Labels/Video_025,v025_0080.png,DAVID-sim/m1596437/Labels/Video_025/v025_0080.png,194,Low
DAVID-sim/m1596437/Labels/Video_025,v025_0039.png,DAVID-sim/m1596437/Labels/Video_025/v025_0039.png,118,Low
DAVID-sim/m1596437/Labels/Video_025,v025_0190.png,DAVID-sim/m1596437/Labels/Video_025/v025_0190.png,330,Low
DAVID-sim/m1596437/Labels/Video_025,v025_0204.png,DAVID-sim/m1596437/Labels/Video_025/v025_0204.png,1302,Medium
DAVID-sim/m1596437/Labels/Video_025,v025_0408.png,DAVID-sim/m1596437/Labels/Video_025/v025_0408.png,5997,High
DAVID-sim/m1596437/Labels/Video_025,v025_0125.png,DAVID-sim/m1596437/Labels/Video_025/v025_0125.png,219,Low
DAVID-sim/m1596437/Labels/Video_025,v025_0208.png,DAVID-sim/m1596437/Labels/Video_025/v025_0208.png,1702,Medium
DAVID-sim/m1596437/Labels/Video_025,v025_0037.png,DAVID-sim/m1596437/Labels/Video_025/v025_0037.png,114,Low
DAVID-sim/m1596437/Labels/Video_025,v025_0316.png,DAVID-sim/m1596437/Labels/Video_025/v025_0316.png,2504,Medium
DAVID-sim/m1596437/Labels/Video_025,v025_0094.png,DAVID-sim/m1596437/Labels/Video_025/v025_0094.png,21,Low
DAVID-sim/m1596437/Labels/Video_025,v025_0067.png,DAVID-sim/m1596437/Labels/Video_025/v025_0067.png,46,Low
DAVID-sim/m1596437/Labels/Video_025,v025_0273.png,DAVID-sim/m1596437/Labels/Video_025/v025_0273.png,505,Low
DAVID-sim/m1596437/Labels/Video_025,v025_0364.png,DAVID-sim/m1596437/Labels/Video_025/v025_0364.png,5725,High
DAVID-sim/m1596437/Labels/Video_025,v025_0256.png,DAVID-sim/m1596437/Labels/Video_025/v025_0256.png,419,Low
DAVID-sim/m1596437/Labels/Video_025,v025_0141.png,DAVID-sim/m1596437/Labels/Video_025/v025_0141.png,510,Low
DAVID-sim/m1596437/Labels/Video_025,v025_0355.png,DAVID-sim/m1596437/Labels/Video_025/v025_0355.png,5725,High
DAVID-sim/m1596437/Labels/Video_025,v025_0107.png,DAVID-sim/m1596437/Labels/Video_025/v025_0107.png,224,Low
DAVID-sim/m1596437/Labels/Video_025,v025_0318.png,DAVID-sim/m1596437/Labels/Video_025/v025_0318.png,3338,Medium
DAVID-sim/m1596437/Labels/Video_025,v025_0243.png,DAVID-sim/m1596437/Labels/Video_025/v025_0243.png,374,Low
DAVID-sim/m1596437/Labels/Video_025,v025_0353.png,DAVID-sim/m1596437/Labels/Video_025/v025_0353.png,5726,High
DAVID-sim/m1596437/Labels/Video_025,v025_0191.png,DAVID-sim/m1596437/Labels/Video_025/v025_0191.png,347,Low
DAVID-sim/m1596437/Labels/Video_025,v025_0090.png,DAVID-sim/m1596437/Labels/Video_025/v025_0090.png,29,Low
DAVID-sim/m1596437/Labels/Video_025,v025_0342.png,DAVID-sim/m1596437/Labels/Video_025/v025_0342.png,5739,High
DAVID-sim/m1596437/Labels/Video_025,v025_0182.png,DAVID-sim/m1596437/Labels/Video_025/v025_0182.png,224,Low
DAVID-sim/m1596437/Labels/Video_025,v025_0278.png,DAVID-sim/m1596437/Labels/Video_025/v025_0278.png,563,Low
DAVID-sim/m1596437/Labels/Video_025,v025_0306.png,DAVID-sim/m1596437/Labels/Video_025/v025_0306.png,1133,Medium
DAVID-sim/m1596437/Labels/Video_025,v025_0017.png,DAVID-sim/m1596437/Labels/Video_025/v025_0017.png,42,Low
DAVID-sim/m1596437/Labels/Video_025,v025_0061.png,DAVID-sim/m1596437/Labels/Video_025/v025_0061.png,675,Low
DAVID-sim/m1596437/Labels/Video_025,v025_0325.png,DAVID-sim/m1596437/Labels/Video_025/v025_0325.png,5808,High
DAVID-sim/m1596437/Labels/Video_025,v025_0296.png,DAVID-sim/m1596437/Labels/Video_025/v025_0296.png,753,Low
DAVID-sim/m1596437/Labels/Video_025,v025_0420.png,DAVID-sim/m1596437/Labels/Video_025/v025_0420.png,5973,High
DAVID-sim/m1596437/Labels/Video_025,v025_0291.png,DAVID-sim/m1596437/Labels/Video_025/v025_0291.png,650,Low
DAVID-sim/m1596437/Labels/Video_025,v025_0388.png,DAVID-sim/m1596437/Labels/Video_025/v025_0388.png,5638,High
DAVID-sim/m1596437/Labels/Video_025,v025_0042.png,DAVID-sim/m1596437/Labels/Video_025/v025_0042.png,129,Low
DAVID-sim/m1596437/Labels/Video_025,v025_0309.png,DAVID-sim/m1596437/Labels/Video_025/v025_0309.png,1447,Medium
DAVID-sim/m1596437/Labels/Video_025,v025_0140.png,DAVID-sim/m1596437/Labels/Video_025/v025_0140.png,504,Low
DAVID-sim/m1596437/Labels/Video_025,v025_0153.png,DAVID-sim/m1596437/Labels/Video_025/v025_0153.png,700,Low
DAVID-sim/m1596437/Labels/Video_025,v025_0010.png,DAVID-sim/m1596437/Labels/Video_025/v025_0010.png,142,Low
DAVID-sim/m1596437/Labels/Video_025,v025_0001.png,DAVID-sim/m1596437/Labels/Video_025/v025_0001.png,539,Low
DAVID-sim/m1596437/Labels/Video_025,v025_0203.png,DAVID-sim/m1596437/Labels/Video_025/v025_0203.png,1182,Medium
DAVID-sim/m1596437/Labels/Video_025,v025_0414.png,DAVID-sim/m1596437/Labels/Video_025/v025_0414.png,6012,High
DAVID-sim/m1596437/Labels/Video_025,v025_0038.png,DAVID-sim/m1596437/Labels/Video_025/v025_0038.png,119,Low
DAVID-sim/m1596437/Labels/Video_025,v025_0092.png,DAVID-sim/m1596437/Labels/Video_025/v025_0092.png,23,Low
DAVID-sim/m1596437/Labels/Video_025,v025_0178.png,DAVID-sim/m1596437/Labels/Video_025/v025_0178.png,143,Low
DAVID-sim/m1596437/Labels/Video_025,v025_0096.png,DAVID-sim/m1596437/Labels/Video_025/v025_0096.png,46,Low
DAVID-sim/m1596437/Labels/Video_025,v025_0392.png,DAVID-sim/m1596437/Labels/Video_025/v025_0392.png,5619,High
DAVID-sim/m1596437/Labels/Video_025,v025_0304.png,DAVID-sim/m1596437/Labels/Video_025/v025_0304.png,1007,Medium
DAVID-sim/m1596437/Labels/Video_025,v025_0267.png,DAVID-sim/m1596437/Labels/Video_025/v025_0267.png,506,Low
DAVID-sim/m1596437/Labels/Video_025,v025_0402.png,DAVID-sim/m1596437/Labels/Video_025/v025_0402.png,5634,High
DAVID-sim/m1596437/Labels/Video_025,v025_0106.png,DAVID-sim/m1596437/Labels/Video_025/v025_0106.png,206,Low
DAVID-sim/m1596437/Labels/Video_025,v025_0235.png,DAVID-sim/m1596437/Labels/Video_025/v025_0235.png,461,Low
DAVID-sim/m1596437/Labels/Video_025,v025_0252.png,DAVID-sim/m1596437/Labels/Video_025/v025_0252.png,371,Low
DAVID-sim/m1596437/Labels/Video_025,v025_0163.png,DAVID-sim/m1596437/Labels/Video_025/v025_0163.png,999,Low
DAVID-sim/m1596437/Labels/Video_025,v025_0123.png,DAVID-sim/m1596437/Labels/Video_025/v025_0123.png,544,Low
DAVID-sim/m1596437/Labels/Video_025,v025_0045.png,DAVID-sim/m1596437/Labels/Video_025/v025_0045.png,172,Low
DAVID-sim/m1596437/Labels/Video_025,v025_0059.png,DAVID-sim/m1596437/Labels/Video_025/v025_0059.png,816,Low
DAVID-sim/m1596437/Labels/Video_025,v025_0009.png,DAVID-sim/m1596437/Labels/Video_025/v025_0009.png,691,Low
DAVID-sim/m1596437/Labels/Video_025,v025_0329.png,DAVID-sim/m1596437/Labels/Video_025/v025_0329.png,5808,High
DAVID-sim/m1596437/Labels/Video_025,v025_0379.png,DAVID-sim/m1596437/Labels/Video_025/v025_0379.png,5708,High
DAVID-sim/m1596437/Labels/Video_025,v025_0201.png,DAVID-sim/m1596437/Labels/Video_025/v025_0201.png,934,Low
DAVID-sim/m1596437/Labels/Video_025,v025_0238.png,DAVID-sim/m1596437/Labels/Video_025/v025_0238.png,449,Low
DAVID-sim/m1596437/Labels/Video_025,v025_0366.png,DAVID-sim/m1596437/Labels/Video_025/v025_0366.png,5721,High
DAVID-sim/m1596437/Labels/Video_025,v025_0227.png,DAVID-sim/m1596437/Labels/Video_025/v025_0227.png,431,Low
DAVID-sim/m1596437/Labels/Video_025,v025_0294.png,DAVID-sim/m1596437/Labels/Video_025/v025_0294.png,719,Low
DAVID-sim/m1596437/Labels/Video_025,v025_0356.png,DAVID-sim/m1596437/Labels/Video_025/v025_0356.png,5736,High
DAVID-sim/m1596437/Labels/Video_025,v025_0020.png,DAVID-sim/m1596437/Labels/Video_025/v025_0020.png,44,Low
DAVID-sim/m1596437/Labels/Video_025,v025_0222.png,DAVID-sim/m1596437/Labels/Video_025/v025_0222.png,703,Low
DAVID-sim/m1596437/Labels/Video_025,v025_0184.png,DAVID-sim/m1596437/Labels/Video_025/v025_0184.png,295,Low
DAVID-sim/m1596437/Labels/Video_025,v025_0284.png,DAVID-sim/m1596437/Labels/Video_025/v025_0284.png,568,Low
DAVID-sim/m1596437/Labels/Video_025,v025_0188.png,DAVID-sim/m1596437/Labels/Video_025/v025_0188.png,317,Low
DAVID-sim/m1596437/Labels/Video_025,v025_0119.png,DAVID-sim/m1596437/Labels/Video_025/v025_0119.png,392,Low
DAVID-sim/m1596437/Labels/Video_025,v025_0319.png,DAVID-sim/m1596437/Labels/Video_025/v025_0319.png,3856,Medium
DAVID-sim/m1596437/Labels/Video_025,v025_0138.png,DAVID-sim/m1596437/Labels/Video_025/v025_0138.png,403,Low
DAVID-sim/m1596437/Labels/Video_025,v025_0363.png,DAVID-sim/m1596437/Labels/Video_025/v025_0363.png,5728,High
DAVID-sim/m1596437/Labels/Video_025,v025_0025.png,DAVID-sim/m1596437/Labels/Video_025/v025_0025.png,69,Low
DAVID-sim/m1596437/Labels/Video_025,v025_0280.png,DAVID-sim/m1596437/Labels/Video_025/v025_0280.png,544,Low
DAVID-sim/m1596437/Labels/Video_025,v025_0344.png,DAVID-sim/m1596437/Labels/Video_025/v025_0344.png,5735,High
DAVID-sim/m1596437/Labels/Video_025,v025_0383.png,DAVID-sim/m1596437/Labels/Video_025/v025_0383.png,5688,High
DAVID-sim/m1596437/Labels/Video_025,v025_0236.png,DAVID-sim/m1596437/Labels/Video_025/v025_0236.png,447,Low
DAVID-sim/m1596437/Labels/Video_025,v025_0333.png,DAVID-sim/m1596437/Labels/Video_025/v025_0333.png,5833,High
DAVID-sim/m1596437/Labels/Video_025,v025_0240.png,DAVID-sim/m1596437/Labels/Video_025/v025_0240.png,436,Low
DAVID-sim/m1596437/Labels/Video_025,v025_0104.png,DAVID-sim/m1596437/Labels/Video_025/v025_0104.png,198,Low
DAVID-sim/m1596437/Labels/Video_025,v025_0026.png,DAVID-sim/m1596437/Labels/Video_025/v025_0026.png,66,Low
DAVID-sim/m1596437/Labels/Video_025,v025_0206.png,DAVID-sim/m1596437/Labels/Video_025/v025_0206.png,1524,Medium
DAVID-sim/m1596437/Labels/Video_025,v025_0052.png,DAVID-sim/m1596437/Labels/Video_025/v025_0052.png,328,Low
DAVID-sim/m1596437/Labels/Video_025,v025_0088.png,DAVID-sim/m1596437/Labels/Video_025/v025_0088.png,25,Low
DAVID-sim/m1596437/Labels/Video_025,v025_0180.png,DAVID-sim/m1596437/Labels/Video_025/v025_0180.png,199,Low
DAVID-sim/m1596437/Labels/Video_025,v025_0110.png,DAVID-sim/m1596437/Labels/Video_025/v025_0110.png,234,Low
DAVID-sim/m1596437/Labels/Video_025,v025_0292.png,DAVID-sim/m1596437/Labels/Video_025/v025_0292.png,740,Low
DAVID-sim/m1596437/Labels/Video_025,v025_0295.png,DAVID-sim/m1596437/Labels/Video_025/v025_0295.png,746,Low
DAVID-sim/m1596437/Labels/Video_025,v025_0213.png,DAVID-sim/m1596437/Labels/Video_025/v025_0213.png,1035,Medium
DAVID-sim/m1596437/Labels/Video_026,v026_0315.png,DAVID-sim/m1596437/Labels/Video_026/v026_0315.png,115,Low
DAVID-sim/m1596437/Labels/Video_026,v026_0155.png,DAVID-sim/m1596437/Labels/Video_026/v026_0155.png,44,Low
DAVID-sim/m1596437/Labels/Video_026,v026_0355.png,DAVID-sim/m1596437/Labels/Video_026/v026_0355.png,13,Low
DAVID-sim/m1596437/Labels/Video_026,v026_0114.png,DAVID-sim/m1596437/Labels/Video_026/v026_0114.png,36,Low
DAVID-sim/m1596437/Labels/Video_026,v026_0045.png,DAVID-sim/m1596437/Labels/Video_026/v026_0045.png,38,Low
DAVID-sim/m1596437/Labels/Video_026,v026_0084.png,DAVID-sim/m1596437/Labels/Video_026/v026_0084.png,38,Low
DAVID-sim/m1596437/Labels/Video_026,v026_0009.png,DAVID-sim/m1596437/Labels/Video_026/v026_0009.png,50,Low
DAVID-sim/m1596437/Labels/Video_026,v026_0158.png,DAVID-sim/m1596437/Labels/Video_026/v026_0158.png,43,Low
DAVID-sim/m1596437/Labels/Video_026,v026_0028.png,DAVID-sim/m1596437/Labels/Video_026/v026_0028.png,143,Low
DAVID-sim/m1596437/Labels/Video_026,v026_0049.png,DAVID-sim/m1596437/Labels/Video_026/v026_0049.png,41,Low
DAVID-sim/m1596437/Labels/Video_026,v026_0130.png,DAVID-sim/m1596437/Labels/Video_026/v026_0130.png,39,Low
DAVID-sim/m1596437/Labels/Video_026,v026_0286.png,DAVID-sim/m1596437/Labels/Video_026/v026_0286.png,48,Low
DAVID-sim/m1596437/Labels/Video_026,v026_0105.png,DAVID-sim/m1596437/Labels/Video_026/v026_0105.png,42,Low
DAVID-sim/m1596437/Labels/Video_026,v026_0001.png,DAVID-sim/m1596437/Labels/Video_026/v026_0001.png,60,Low
DAVID-sim/m1596437/Labels/Video_026,v026_0362.png,DAVID-sim/m1596437/Labels/Video_026/v026_0362.png,20,Low
DAVID-sim/m1596437/Labels/Video_026,v026_0083.png,DAVID-sim/m1596437/Labels/Video_026/v026_0083.png,32,Low
DAVID-sim/m1596437/Labels/Video_026,v026_0042.png,DAVID-sim/m1596437/Labels/Video_026/v026_0042.png,36,Low
DAVID-sim/m1596437/Labels/Video_026,v026_0249.png,DAVID-sim/m1596437/Labels/Video_026/v026_0249.png,40,Low
DAVID-sim/m1596437/Labels/Video_026,v026_0303.png,DAVID-sim/m1596437/Labels/Video_026/v026_0303.png,76,Low
DAVID-sim/m1596437/Labels/Video_026,v026_0195.png,DAVID-sim/m1596437/Labels/Video_026/v026_0195.png,41,Low
DAVID-sim/m1596437/Labels/Video_026,v026_0214.png,DAVID-sim/m1596437/Labels/Video_026/v026_0214.png,43,Low
DAVID-sim/m1596437/Labels/Video_026,v026_0171.png,DAVID-sim/m1596437/Labels/Video_026/v026_0171.png,48,Low
DAVID-sim/m1596437/Labels/Video_026,v026_0281.png,DAVID-sim/m1596437/Labels/Video_026/v026_0281.png,41,Low
DAVID-sim/m1596437/Labels/Video_026,v026_0284.png,DAVID-sim/m1596437/Labels/Video_026/v026_0284.png,48,Low
DAVID-sim/m1596437/Labels/Video_026,v026_0356.png,DAVID-sim/m1596437/Labels/Video_026/v026_0356.png,13,Low
DAVID-sim/m1596437/Labels/Video_026,v026_0094.png,DAVID-sim/m1596437/Labels/Video_026/v026_0094.png,41,Low
DAVID-sim/m1596437/Labels/Video_026,v026_0340.png,DAVID-sim/m1596437/Labels/Video_026/v026_0340.png,11,Low
DAVID-sim/m1596437/Labels/Video_026,v026_0120.png,DAVID-sim/m1596437/Labels/Video_026/v026_0120.png,39,Low
DAVID-sim/m1596437/Labels/Video_026,v026_0226.png,DAVID-sim/m1596437/Labels/Video_026/v026_0226.png,37,Low
DAVID-sim/m1596437/Labels/Video_026,v026_0261.png,DAVID-sim/m1596437/Labels/Video_026/v026_0261.png,47,Low
DAVID-sim/m1596437/Labels/Video_026,v026_0219.png,DAVID-sim/m1596437/Labels/Video_026/v026_0219.png,39,Low
DAVID-sim/m1596437/Labels/Video_026,v026_0141.png,DAVID-sim/m1596437/Labels/Video_026/v026_0141.png,42,Low
DAVID-sim/m1596437/Labels/Video_026,v026_0314.png,DAVID-sim/m1596437/Labels/Video_026/v026_0314.png,107,Low
DAVID-sim/m1596437/Labels/Video_026,v026_0121.png,DAVID-sim/m1596437/Labels/Video_026/v026_0121.png,39,Low
DAVID-sim/m1596437/Labels/Video_026,v026_0151.png,DAVID-sim/m1596437/Labels/Video_026/v026_0151.png,50,Low
DAVID-sim/m1596437/Labels/Video_026,v026_0091.png,DAVID-sim/m1596437/Labels/Video_026/v026_0091.png,44,Low
DAVID-sim/m1596437/Labels/Video_026,v026_0180.png,DAVID-sim/m1596437/Labels/Video_026/v026_0180.png,40,Low
DAVID-sim/m1596437/Labels/Video_026,v026_0339.png,DAVID-sim/m1596437/Labels/Video_026/v026_0339.png,16,Low
DAVID-sim/m1596437/Labels/Video_026,v026_0361.png,DAVID-sim/m1596437/Labels/Video_026/v026_0361.png,15,Low
DAVID-sim/m1596437/Labels/Video_026,v026_0181.png,DAVID-sim/m1596437/Labels/Video_026/v026_0181.png,38,Low
DAVID-sim/m1596437/Labels/Video_026,v026_0123.png,DAVID-sim/m1596437/Labels/Video_026/v026_0123.png,38,Low
DAVID-sim/m1596437/Labels/Video_026,v026_0375.png,DAVID-sim/m1596437/Labels/Video_026/v026_0375.png,24,Low
DAVID-sim/m1596437/Labels/Video_026,v026_0153.png,DAVID-sim/m1596437/Labels/Video_026/v026_0153.png,40,Low
DAVID-sim/m1596437/Labels/Video_026,v026_0032.png,DAVID-sim/m1596437/Labels/Video_026/v026_0032.png,120,Low
DAVID-sim/m1596437/Labels/Video_026,v026_0365.png,DAVID-sim/m1596437/Labels/Video_026/v026_0365.png,21,Low
DAVID-sim/m1596437/Labels/Video_026,v026_0296.png,DAVID-sim/m1596437/Labels/Video_026/v026_0296.png,65,Low
DAVID-sim/m1596437/Labels/Video_026,v026_0206.png,DAVID-sim/m1596437/Labels/Video_026/v026_0206.png,41,Low
DAVID-sim/m1596437/Labels/Video_026,v026_0183.png,DAVID-sim/m1596437/Labels/Video_026/v026_0183.png,39,Low
DAVID-sim/m1596437/Labels/Video_026,v026_0251.png,DAVID-sim/m1596437/Labels/Video_026/v026_0251.png,43,Low
DAVID-sim/m1596437/Labels/Video_026,v026_0082.png,DAVID-sim/m1596437/Labels/Video_026/v026_0082.png,37,Low
DAVID-sim/m1596437/Labels/Video_026,v026_0125.png,DAVID-sim/m1596437/Labels/Video_026/v026_0125.png,37,Low
DAVID-sim/m1596437/Labels/Video_026,v026_0039.png,DAVID-sim/m1596437/Labels/Video_026/v026_0039.png,35,Low
DAVID-sim/m1596437/Labels/Video_026,v026_0156.png,DAVID-sim/m1596437/Labels/Video_026/v026_0156.png,40,Low
DAVID-sim/m1596437/Labels/Video_026,v026_0380.png,DAVID-sim/m1596437/Labels/Video_026/v026_0380.png,27,Low
DAVID-sim/m1596437/Labels/Video_026,v026_0308.png,DAVID-sim/m1596437/Labels/Video_026/v026_0308.png,86,Low
DAVID-sim/m1596437/Labels/Video_026,v026_0311.png,DAVID-sim/m1596437/Labels/Video_026/v026_0311.png,98,Low
DAVID-sim/m1596437/Labels/Video_026,v026_0068.png,DAVID-sim/m1596437/Labels/Video_026/v026_0068.png,36,Low
DAVID-sim/m1596437/Labels/Video_026,v026_0384.png,DAVID-sim/m1596437/Labels/Video_026/v026_0384.png,21,Low
DAVID-sim/m1596437/Labels/Video_026,v026_0312.png,DAVID-sim/m1596437/Labels/Video_026/v026_0312.png,96,Low
DAVID-sim/m1596437/Labels/Video_026,v026_0193.png,DAVID-sim/m1596437/Labels/Video_026/v026_0193.png,37,Low
DAVID-sim/m1596437/Labels/Video_026,v026_0337.png,DAVID-sim/m1596437/Labels/Video_026/v026_0337.png,294,Low
DAVID-sim/m1596437/Labels/Video_026,v026_0212.png,DAVID-sim/m1596437/Labels/Video_026/v026_0212.png,38,Low
DAVID-sim/m1596437/Labels/Video_026,v026_0078.png,DAVID-sim/m1596437/Labels/Video_026/v026_0078.png,31,Low
